"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"T.C., Lo, Tzu Chien; C., Lee, Chenyin; C.L., Chen, Chien Lin; T., Hsieh, Tsungyu; C., Chen, Chehsiu; Y.K., Lin, Yen Kuang","Lo, Tzu Chien (59986265000); Lee, Chenyin (57223292065); Chen, Chien Lin (59986120000); Hsieh, Tsungyu (55907919800); Chen, Chehsiu (59847889400); Lin, Yen Kuang (55772156600)","59986265000; 57223292065; 59986120000; 55907919800; 59847889400; 55772156600","Application of Machine Learning Models for Baseball Outcome Prediction","2025","Applied Sciences (Switzerland)","15","13","7081","","","0","0","10.3390/app15137081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010306308&doi=10.3390%2Fapp15137081&partnerID=40&md5=a13789e7c7445cfce6629daf91712320","Data science has become an essential component in professional sports, particularly for predicting team performance and outcomes. This study aims to develop and evaluate machine learning models that accurately predict game outcomes in the Chinese Professional Baseball League (CPBL). Method: A total of 859 games from the 2021 to 2023 regular seasons were analyzed, using both traditional baseball statistics and advanced sabermetric indicators such as the Weighted Runs Created Plus (wRC+), Weighted Runs Above Average (wRAA), and Percentage of Leadoff Batters on Base (PLOB%). Five machine learning models—decision tree, logistic regression, Neural Network, Random Forest, and XGBoost—were constructed and assessed through a five-fold cross-validation. Evaluation metrics included accuracy, F1 scores, sensitivity, specificity, and the AUC-ROC. Results: Among the models, logistic regression and XGBoost achieved the highest performance, with an accuracy ranging from 0.89 to 0.93 and an AUC-ROC from 0.97 to 0.98. The feature importance and SHapley Additive exPlanations (SHAP) analysis revealed that the wRC+ and PLOB% were the most influential predictors, reflecting the offensive efficiency and pitching control. Conclusion: The results suggest that combining interpretable machine learning with sabermetrics provides valuable insights for coaches and analysts in professional baseball. Furthermore, incorporating performance weighting based on game context may further enhance model accuracy. This research demonstrates the potential of data-driven strategies in sports analytics and decision-making. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105010306308"
"W., Peng, Weimin; W., Zheng, Wangtian","Peng, Weimin (59758532000); Zheng, Wangtian (59758351200)","59758532000; 59758351200","An AI-based badminton smash detection using residual-shuffle network optimized based on upgraded pufferfish optimizer","2025","Ain Shams Engineering Journal","16","7","103414","","","0","1","10.1016/j.asej.2025.103414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003814533&doi=10.1016%2Fj.asej.2025.103414&partnerID=40&md5=21dd696feee029f97c43501a2bbcd1d8","The growth in the field of sports analytics has observed a paradigm shift with the advent of artificial intelligence (AI) and deep learning techniques. The accurate detection of smashes in badminton is significant for strategic decision-making and performance enhancement. This research presents an innovative AI-based framework, called DeepSmash, which uses a Residual-Shuffle Network (ResNet) optimized by an upgraded Pufferfish Optimizer (UPO) to automatically detect badminton smashes from broadcasted video footage. By a combination of the strengths of ResNet's hierarchical feature representation and UPO's efficient parameter tuning, the model achieves high-precision recognition of smashes, drops, clears, net actions, and lifts. A comprehensive comparative analysis with state-of-the-art models demonstrates the superiority of our proposed approach, underscoring its potential to revolutionize sports analytics and athlete performance enhancement. This innovation not only sets a new benchmark for AI applications in sports technology but also covers the way for the development of more efficient sports analytics tools. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105003814533"
"X., Feng, Xin; X., Liu, Xiang","Feng, Xin (59692674500); Liu, Xiang (59693600000)","59692674500; 59693600000","Use predictive analytics and big data technologies to enhance badminton game strategy development and performance indicators","2025","Journal of Computational Methods in Sciences and Engineering","25","4","","3637","3651","0","1","10.1177/14727978251324125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000008044&doi=10.1177%2F14727978251324125&partnerID=40&md5=15fafcd1a2e841eef36f431fe57c3f8a","The increasing integration of data-driven approaches and machine learning (ML) in sports presents a significant opportunity to optimize performance, predict outcomes, and refine strategies, especially in badminton. Despite its promise, challenges such as the lack of comprehensive datasets, limited use of advanced ML techniques, insufficient focus on tactical decision-making, and the underutilization of predictive analytics in training remain prevalent. To develop a predictive model that analyzes technical and tactical decisions in badminton, enhancing strategy development and performance evaluation for competitive gameplay, the proposed method, Puffer Fish Algorithm-tuned Intelligent Support Vector Machine (PFA-INT-SVM), combines the benefits of Pufferfish mutation with INT-SVM to improve prediction accuracy and classification tasks. The model utilizes data that encompasses player performance metrics, shot types, match context, opponent behavior, physical conditions, environmental factors, and tactical decisions. One-hot encoding is applied to categorical features, while normalization standardizes numerical data, and Linear Discriminant Analysis (LDA) is employed for dimensionality reduction and feature extraction. Experimental results demonstrate that PFA-INT-SVM significantly outperforms traditional methods in terms of accuracy and efficiency. This model effectively predicts player performance and match outcomes, showing promising potential for enhancing badminton strategy development and analysis. The findings highlight the future of integrating machine learning techniques for advanced sports analytics and practical training applications. © 2025 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-105000008044"
"J., Zhang, Jiajin; R., Guo, Rong; Y., Zhu, Yan; Y., Che, Yonglin; Y., Zeng, Yucheng; L., Yu, Lin; Z., Yang, Ziqiong; J., Yang, Jianke","Zhang, Jiajin (55763931600); Guo, Rong (59234798200); Zhu, Yan (59961218700); Che, Yonglin (59708969900); Zeng, Yucheng (59961335100); Yu, Lin (59892989100); Yang, Ziqiong (59960751300); Yang, Jianke (58978538100)","55763931600; 59234798200; 59961218700; 59708969900; 59961335100; 59892989100; 59960751300; 58978538100","Sensor-Driven Real-Time Recognition of Basketball Goal States Using IMU and Deep Learning","2025","Sensors","25","12","3709","","","0","1","10.3390/s25123709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009004302&doi=10.3390%2Fs25123709&partnerID=40&md5=414af96ce778d42023a0a9fc0e19c2de","In recent years, advances in artificial intelligence, machine vision, and the Internet of Things have significantly impacted sports analytics, particularly basketball, where accurate measurement and analysis of player performance have become increasingly important. This study proposes a real-time goal state recognition system based on inertial measurement unit (IMU) sensors, focusing on four shooting scenarios: rebounds, swishes, other shots, and misses. By installing IMU sensors around the basketball net, the system captures real-time data on acceleration, angular velocity, and angular changes to comprehensively analyze the fluency and success rate of shooting execution, utilizing five deep learning models—convolutional neural network (CNN), recurrent neural network (RNN), long short-term memory (LSTM), CNN-LSTM, and CNN-LSTM-Attention—to classify shot types. Experimental results indicate that the CNN-LSTM-Attention model outperformed other models with an accuracy of 87.79% in identifying goal states. This result represents a commanding level of real-time goal state recognition, demonstrating the robustness and efficiency of the model in complex sports environments. This high accuracy not only supports the application of the system in skill analysis and sports performance evaluation but also lays a solid foundation for the development of intelligent basketball training equipment, providing an efficient and practical solution for athletes and coaches. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-105009004302"
"D., Khalife, Danielle; J., Yammine, Jad; E., Chbat, Elias; C., Zaki, Chamseddine; N., Jabbour Al Maalouf, Nada","Khalife, Danielle (57199677752); Yammine, Jad (58186745200); Chbat, Elias (59959239100); Zaki, Chamseddine (42162472500); Jabbour Al Maalouf, Nada (58609362500)","57199677752; 58186745200; 59959239100; 42162472500; 58609362500","Dynamic Financial Valuation of Football Players: A Machine Learning Approach Across Career Stages","2025","International Journal of Financial Studies","13","2","111","","","0","0","10.3390/ijfs13020111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008915153&doi=10.3390%2Fijfs13020111&partnerID=40&md5=997cbee7029f0a44374442fe0670f32d","The financial valuation of professional football players is influenced by multiple factors that evolve throughout a player’s career. This study examines these determinants using Gradient Boosting Machine Learning models, segmented by three age categories and three playing positions to capture the dynamic nature of player valuation. K-fold cross-validation is applied to measure accuracy, with results indicating that incorporating a player’s projected future potential improves model precision from an average of 74% to 84%. The findings reveal that the relevance of valuation factors diminishes with age, and the most influential features vary by position—shooting for attackers, passing for midfielders, and defensive skills for defenders. The study adopts a dynamic segmentation approach, providing financial insights relevant to club managers, investors, and stakeholders in sports finance. The results contribute to sports analytics and financial modeling in sports, with applications in contract negotiations, talent scouting, and transfer market decisions. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105008915153"
"R., Chandru, Roshan; A., Kaushik, Abhishek; P., Jaiswal, Pranay","Chandru, Roshan (59722973100); Kaushik, Abhishek (58709804800); Jaiswal, Pranay (58764178000)","59722973100; 58709804800; 58764178000","Enhancing Basketball Team Strategies Through Predictive Analytics of Player Performance","2025","Electronics (Switzerland)","14","11","2177","","","0","0","10.3390/electronics14112177","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007763290&doi=10.3390%2Felectronics14112177&partnerID=40&md5=369db8384685d17aba2e7f1ebfcf404e","This study explores the application of predictive analytics in evaluating player performance in the National Basketball Association (NBA), focusing on rebounds per game (REB), an essential component for better performance and results in basketball. The research employs a comparative analysis of machine learning (ML) models by leveraging a detailed NBA dataset. A key novelty lies in integrating advanced hyperparameter tuning and feature selection, enabling these models to capture complex relationships within the dataset. The Gradient Boosting Regressor demonstrated superior predictive performance, achieving an R² score of 0.8749 after tuning, with Linear Regression following closely at 0.8668. This study also highlights the importance of model interpretability and scalability, emphasizing the balance between predictive accuracy and usability for real-world decision-making. By offering actionable insights for optimizing player strategies and team performance, this research contributes to the growing body of knowledge in data-driven sports analytics and paves the way for more advanced applications in professional basketball management. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105007763290"
"B., Zentai, Benedek; L.O., Toka, Laszlo O.","Zentai, Benedek (58701559600); Toka, Laszlo O. (23391322500)","58701559600; 23391322500","Performance analysis in SailGP: A machine learning approach","2025","International Journal of Sports Science and Coaching","20","3","","1207","1225","0","0","10.1177/17479541251319968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000529524&doi=10.1177%2F17479541251319968&partnerID=40&md5=04ccba61d61d694cd8d105298d8ba793","The significance of data analysis in high-performance sports has largely increased in recent years, offering opportunities for further exploration using machine learning techniques. SailGP is a relatively new sailing event driven by a passion for speed and innovation. The racing series brings excitement and thrill to the world of sailing that has been relatively unexplored. As a pioneer work in the academic community, our work showcases the power of data-driven approaches in enhancing performance and decision-making at high-performance sailing events. We explore data mining techniques on datasets collected at high-performance sailing events in Bermuda in 2021 and Italy in 2023. By analysing race data, the study aims to gain insights into the relationship between variables such as wind speed, wind direction, foil usage, and daggerboard adjustments, and their impact on boat speed. For a comprehensive understanding, we used three distinct methodologies. Various prediction models, including Gradient Boosting, Random Forest, and a stacked model, were employed and evaluated using performance metrics like R² score and mean squared error. The results demonstrate the models’ ability to accurately predict boat speed. Anomaly detection techniques examined boat stability, adding a new chapter to the research. Additionally, we introduced a reinforcement learning approach to identify optimal settings for speed enhancement, representing another new dimension of the study. These findings refine race strategies, optimise sail and rudder settings, and improve performance in SailGP races. Future plans include collaborating with SailGP to work with larger datasets and integrate models into live racing scenarios. © 2025 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-105000529524"
"T., Wang, Tongfeng; J., Wang, Jing","Wang, Tongfeng (59998889700); Wang, Jing (59998940700)","59998889700; 59998940700","Footballnet: A Deep Learning Network for Football Competition Prediction","2025","","","","","248","253","0","0","10.1145/3723936.3723973","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010753136&doi=10.1145%2F3723936.3723973&partnerID=40&md5=436335a01dbcf4c619aa3d8f06412f22","With the advancement of technology, artificial intelligence (AI) and big data have made a significant contribution on sports communication, especially in the field of enhancing audience engagement, personalized content recommendations, real-time data analysis, and targeted advertising. Predicting sports outcomes is still a challenging assignment because of some unpredictable factors such as player performance, weather, and tactical decisions. Traditional statistical models and machine learning algorithms, like logistic regression and XGBoost, have had limited success in capturing complex patterns in high-dimensional data. In this study we explore the novel application of convolutional neural networks (CNNs) for predicting the outcome of sports event. Leveraging CNNs’ ability to identify intricate patterns, the proposed method shows improved accuracy, precision, recall and F1 score compared to other six traditional models, achieving up to 93%- 97%, 87.8%-92.2%, 91.5%-96.5% and 90.7-92.9 respectively. Besides, while there are some fluctuations influenced by Gaussian noise, the four targets of our model are still much higher than other traditional models, and both of results could show the stability and reliability of the model. The result of these could not only indicate that CNN offers a promising method for enhancing sports analytics, but also permits reliable and accurate predictions of complicated datasets. © 2025 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-105010753136"
"D., Iatropoulos, Dimitrios; V., Sarlis, Vangelis; C., Tjortjis, Christos","Iatropoulos, Dimitrios (59750431600); Sarlis, Vangelis (57216916600); Tjortjis, Christos (6505849477)","59750431600; 57216916600; 6505849477","A Data Mining Approach to Identify NBA Player Quarter-by-Quarter Performance Patterns","2025","Big Data and Cognitive Computing","9","4","74","","","0","2","10.3390/bdcc9040074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003317129&doi=10.3390%2Fbdcc9040074&partnerID=40&md5=3566c305cffe812c6bf338597b5e0a3a","Sports analytics is a fast-evolving domain using advanced data science methods to find useful insights. This study explores the way NBA player performance metrics evolve from quarter to quarter and affect game outcomes. Using Association Rule Mining, we identify key offensive, defensive, and overall impact metrics that influence success in both regular-season and playoff contexts. Defensive metrics become more critical in late-game situations, while offensive efficiency is paramount in the playoffs. Ball handling peaks in the second quarter, affecting early momentum, while overall impact metrics, such as Net Rating and Player Impact Estimate, consistently correlate with winning. In the collected dataset we performed preprocessing, applying advanced anomaly detection and discretization techniques. By segmenting performance into five categories—Offense, Defense, Ball Handling, Overall Impact, and Tempo—we uncovered strategic insights for teams, coaches, and analysts. Results emphasize the importance of managing player fatigue, optimizing lineups, and adjusting strategies based on quarter-specific trends. The analysis provides actionable recommendations for coaching decisions, roster management, and player evaluation. Future work can extend this approach to other leagues and incorporate additional contextual factors to refine evaluation and predictive models. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105003317129"
"J., Zhang, Jing","Zhang, Jing (59557892000)","59557892000","ATHLETE SATISFACTION AND BIG DATA ANALYSIS: EXPLORING THE RELATIONSHIP WITH TRAINING PERFORMANCE","2025","Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte","25","100","","70","85","0","0","10.15366/rimcafd2025.100.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85217783372&doi=10.15366%2Frimcafd2025.100.005&partnerID=40&md5=a7e7859a12b70f680aa5b53116f59aaa","This study investigates the relationship between athlete satisfaction and training performance, incorporating big data analytical techniques to uncover the mechanisms through which various dimensions of satisfaction influence training outcomes. Combining survey questionnaires with dynamic data recording, the study systematically analyzed 500 athletes from basketball, football, and track and field. The results demonstrate that athlete satisfaction plays a critical role in enhancing training performance, with dimensions such as coach support, team atmosphere, and personal achievement significantly impacting athletic performance and psychological states. Using machine learning algorithms, including the random forest model, the study identified key satisfaction factors affecting training performance and validated the direct and indirect pathways through structural equation modeling. Furthermore, the study proposes intervention strategies for optimizing athlete management and training, including improving coaching behaviors, fostering team culture, and implementing personalized training plans. This research enriches the theoretical frameworks of sports management and sports psychology and provides practical guidance for the scientific and intelligent development of modern competitive sports. © 2025 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85217783372"
"A., Wong, Albert; E., Li, Eugene; H., Le, Huan; G., Bhangu, Gurbir; S., Bhatia, Suveer","Wong, Albert (57226292752); Li, Eugene (59388617900); Le, Huan (59388940300); Bhangu, Gurbir (58555038900); Bhatia, Suveer (59388618100)","57226292752; 59388617900; 59388940300; 58555038900; 59388618100","A predictive analytics framework for forecasting soccer match outcomes using machine learning models","2025","Decision Analytics Journal","14","","100537","","","0","4","10.1016/j.dajour.2024.100537","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214295216&doi=10.1016%2Fj.dajour.2024.100537&partnerID=40&md5=8128c360a9df670f3708d67d53831ff8","Predicting the outcome of a sports game is a favourite pastime for sports fans and researchers. The interest has intensified in recent years due to data availability, the development and successful implementation of machine learning algorithms, and the proliferation of internet gaming. This research focuses on developing a predictive analytics framework using machine learning or artificial intelligence models, as well as publicly available game results and weather data, to accurately predict outcomes of games in the English Premier League. Development efforts include experimentation using weather data and constructs such as fatigue and momentum. Ensemble techniques such as stacking or voting are also explored to improve the accuracy of basic machine learning models. The results are compared with those derived from the odds given by the major bookmakers to gauge the usefulness and potential applications in sports betting. © 2025 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85214295216"
